,datetime,province,temp,wind_dir,wind_speed
462,2020-08-27 19:00:00,Chiangmai,22.4,220,0
463,2020-08-27 22:00:00,Chiangmai,21.9,285,3
464,2020-08-28 01:00:00,Chiangmai,23.0,320,1
465,2020-08-28 04:00:00,Chiangmai,29.3,315,2
466,2020-08-28 07:00:00,Chiangmai,33.1,110,0
467,2020-08-28 10:00:00,Chiangmai,31.5,225,6
468,2020-08-28 13:00:00,Chiangmai,26.1,185,3
469,2020-08-28 16:00:00,Chiangmai,23.8,235,1
470,2020-08-28 19:00:00,Chiangmai,22.6,250,3
471,2020-08-28 22:00:00,Chiangmai,21.8,245,1
472,2020-08-29 01:00:00,Chiangmai,22.9,5,2
473,2020-08-29 04:00:00,Chiangmai,29.2,255,1
474,2020-08-29 07:00:00,Chiangmai,31.6,185,4
475,2020-08-29 10:00:00,Chiangmai,31.6,160,2
476,2020-08-29 13:00:00,Chiangmai,25.6,145,2
477,2020-08-29 16:00:00,Chiangmai,23.7,255,1
478,2020-08-29 19:00:00,Chiangmai,22.5,265,1
479,2020-08-29 22:00:00,Chiangmai,21.9,310,2
480,2020-08-30 01:00:00,Chiangmai,22.7,355,2
481,2020-08-30 04:00:00,Chiangmai,28.8,185,1
482,2020-08-30 07:00:00,Chiangmai,31.3,170,4
483,2020-08-30 10:00:00,Chiangmai,31.3,185,4
484,2020-08-30 13:00:00,Chiangmai,26.0,170,1
485,2020-08-30 16:00:00,Chiangmai,24.1,205,0
486,2020-08-30 19:00:00,Chiangmai,23.0,235,2
487,2020-08-30 22:00:00,Chiangmai,22.2,285,1
488,2020-08-31 01:00:00,Chiangmai,23.3,270,1
489,2020-08-31 04:00:00,Chiangmai,29.0,125,1
490,2020-08-31 07:00:00,Chiangmai,31.6,150,4
491,2020-08-31 10:00:00,Chiangmai,30.1,175,4
492,2020-08-31 13:00:00,Chiangmai,25.2,320,1
493,2020-08-31 16:00:00,Chiangmai,23.5,330,3
494,2020-08-31 19:00:00,Chiangmai,22.5,345,5
495,2020-08-31 22:00:00,Chiangmai,21.5,330,3
496,2020-09-01 01:00:00,Chiangmai,22.5,5,4
497,2020-09-01 04:00:00,Chiangmai,26.2,360,3
498,2020-09-01 07:00:00,Chiangmai,29.4,15,3
499,2020-09-01 10:00:00,Chiangmai,29.3,30,4
500,2020-09-01 13:00:00,Chiangmai,24.6,60,1
501,2020-09-01 16:00:00,Chiangmai,23.0,335,2
502,2020-09-01 19:00:00,Chiangmai,21.7,290,1
503,2020-09-01 22:00:00,Chiangmai,21.0,355,3
504,2020-09-02 01:00:00,Chiangmai,22.0,350,3
505,2020-09-02 04:00:00,Chiangmai,29.0,300,1
506,2020-09-02 07:00:00,Chiangmai,32.7,130,2
507,2020-09-02 10:00:00,Chiangmai,32.1,230,2
508,2020-09-02 13:00:00,Chiangmai,26.0,195,1
509,2020-09-02 16:00:00,Chiangmai,24.1,250,1
510,2020-09-02 19:00:00,Chiangmai,23.0,260,2
511,2020-09-02 22:00:00,Chiangmai,21.5,325,2
512,2020-09-03 01:00:00,Chiangmai,22.9,330,2
513,2020-09-03 04:00:00,Chiangmai,29.6,320,0
514,2020-09-03 07:00:00,Chiangmai,33.6,215,2
515,2020-09-03 10:00:00,Chiangmai,33.1,145,3
516,2020-09-03 13:00:00,Chiangmai,26.7,170,3
517,2020-09-03 16:00:00,Chiangmai,24.2,245,1
518,2020-09-03 19:00:00,Chiangmai,22.9,270,2
519,2020-09-03 22:00:00,Chiangmai,22.3,320,2
520,2020-09-04 01:00:00,Chiangmai,23.4,305,2
521,2020-09-04 04:00:00,Chiangmai,29.4,220,2
522,2020-09-04 07:00:00,Chiangmai,33.4,125,3
523,2020-09-04 10:00:00,Chiangmai,32.4,165,5
524,2020-09-04 13:00:00,Chiangmai,26.7,195,2
525,2020-09-04 16:00:00,Chiangmai,24.6,160,1
526,2020-09-04 19:00:00,Chiangmai,23.6,270,1
527,2020-09-04 22:00:00,Chiangmai,22.6,285,1
528,2020-09-05 01:00:00,Chiangmai,23.7,355,2
529,2020-09-05 04:00:00,Chiangmai,30.0,235,1
530,2020-09-05 07:00:00,Chiangmai,32.9,220,3
531,2020-09-05 10:00:00,Chiangmai,32.5,185,4
532,2020-09-05 13:00:00,Chiangmai,25.9,195,3
533,2020-09-05 16:00:00,Chiangmai,24.2,220,1
534,2020-09-05 19:00:00,Chiangmai,23.0,265,2
535,2020-09-05 22:00:00,Chiangmai,22.4,280,1
536,2020-09-06 01:00:00,Chiangmai,23.4,240,2
537,2020-09-06 04:00:00,Chiangmai,29.8,195,2
538,2020-09-06 07:00:00,Chiangmai,33.3,190,4
539,2020-09-06 10:00:00,Chiangmai,33.1,180,6
540,2020-09-06 13:00:00,Chiangmai,27.0,225,1
541,2020-09-06 16:00:00,Chiangmai,24.3,235,1
542,2020-09-06 19:00:00,Chiangmai,23.3,300,2
543,2020-09-06 22:00:00,Chiangmai,22.5,225,3
544,2020-09-07 01:00:00,Chiangmai,23.3,230,1
545,2020-09-07 04:00:00,Chiangmai,28.7,225,3
546,2020-09-07 07:00:00,Chiangmai,33.3,270,3
547,2020-09-07 10:00:00,Chiangmai,31.9,230,8
548,2020-09-07 13:00:00,Chiangmai,26.1,165,2
549,2020-09-07 16:00:00,Chiangmai,24.7,195,1
550,2020-09-07 19:00:00,Chiangmai,23.5,290,2
551,2020-09-07 22:00:00,Chiangmai,23.2,40,1
552,2020-09-08 01:00:00,Chiangmai,23.8,325,3
553,2020-09-08 04:00:00,Chiangmai,26.0,350,3
554,2020-09-08 07:00:00,Chiangmai,27.5,325,1
555,2020-09-08 10:00:00,Chiangmai,27.6,205,2
556,2020-09-08 13:00:00,Chiangmai,24.9,130,2
557,2020-09-08 16:00:00,Chiangmai,23.7,260,1
558,2020-09-08 19:00:00,Chiangmai,23.0,195,3
559,2020-09-08 22:00:00,Chiangmai,22.6,140,3
560,2020-09-09 01:00:00,Chiangmai,22.7,215,1
561,2020-09-09 04:00:00,Chiangmai,24.5,105,2
562,2020-09-09 07:00:00,Chiangmai,30.5,195,1
563,2020-09-09 10:00:00,Chiangmai,30.0,160,1
564,2020-09-09 13:00:00,Chiangmai,25.0,290,2
565,2020-09-09 16:00:00,Chiangmai,23.6,25,0
566,2020-09-09 19:00:00,Chiangmai,23.0,265,2
567,2020-09-09 22:00:00,Chiangmai,22.3,75,1
568,2020-09-10 01:00:00,Chiangmai,23.1,245,2
569,2020-09-10 04:00:00,Chiangmai,26.0,190,3
570,2020-09-10 07:00:00,Chiangmai,28.7,150,3
571,2020-09-10 10:00:00,Chiangmai,28.3,260,2
572,2020-09-10 13:00:00,Chiangmai,24.2,195,4
573,2020-09-10 16:00:00,Chiangmai,23.3,160,2
574,2020-09-10 19:00:00,Chiangmai,22.4,205,3
575,2020-09-10 22:00:00,Chiangmai,21.9,225,1
576,2020-09-11 01:00:00,Chiangmai,23.0,115,1
577,2020-09-11 04:00:00,Chiangmai,25.5,215,1
578,2020-09-11 07:00:00,Chiangmai,29.0,175,1
579,2020-09-11 10:00:00,Chiangmai,30.4,155,2
580,2020-09-11 13:00:00,Chiangmai,25.3,150,1
581,2020-09-11 16:00:00,Chiangmai,23.3,220,0
582,2020-09-11 19:00:00,Chiangmai,22.8,245,1
583,2020-09-11 22:00:00,Chiangmai,22.3,230,1
584,2020-09-12 01:00:00,Chiangmai,23.1,265,3
585,2020-09-12 04:00:00,Chiangmai,28.0,185,2
586,2020-09-12 07:00:00,Chiangmai,29.8,155,2
587,2020-09-12 10:00:00,Chiangmai,30.7,150,5
588,2020-09-12 13:00:00,Chiangmai,24.9,160,3
589,2020-09-12 16:00:00,Chiangmai,23.6,180,1
590,2020-09-12 19:00:00,Chiangmai,22.7,260,2
591,2020-09-12 22:00:00,Chiangmai,21.8,295,2
592,2020-09-13 01:00:00,Chiangmai,22.8,40,2
593,2020-09-13 04:00:00,Chiangmai,27.4,260,1
594,2020-09-13 07:00:00,Chiangmai,30.3,170,5
595,2020-09-13 10:00:00,Chiangmai,30.3,205,5
596,2020-09-13 13:00:00,Chiangmai,25.2,165,2
597,2020-09-13 16:00:00,Chiangmai,23.7,170,0
598,2020-09-13 19:00:00,Chiangmai,22.5,260,3
599,2020-09-13 22:00:00,Chiangmai,21.8,310,1
600,2020-09-14 01:00:00,Chiangmai,22.7,300,3
601,2020-09-14 04:00:00,Chiangmai,28.3,155,2
602,2020-09-14 07:00:00,Chiangmai,29.4,185,3
603,2020-09-14 10:00:00,Chiangmai,30.4,170,5
604,2020-09-14 13:00:00,Chiangmai,25.3,190,4
605,2020-09-14 16:00:00,Chiangmai,23.7,190,2
606,2020-09-14 19:00:00,Chiangmai,22.3,215,1
607,2020-09-14 22:00:00,Chiangmai,21.7,335,2
608,2020-09-15 01:00:00,Chiangmai,22.5,335,3
609,2020-09-15 04:00:00,Chiangmai,29.1,230,1
610,2020-09-15 07:00:00,Chiangmai,31.5,145,3
611,2020-09-15 10:00:00,Chiangmai,31.3,160,4
612,2020-09-15 13:00:00,Chiangmai,25.1,250,1
613,2020-09-15 16:00:00,Chiangmai,23.5,220,2
614,2020-09-15 19:00:00,Chiangmai,23.0,255,2
615,2020-09-15 22:00:00,Chiangmai,22.6,320,3
616,2020-09-16 01:00:00,Chiangmai,23.1,300,3
617,2020-09-16 04:00:00,Chiangmai,27.5,305,2
618,2020-09-16 07:00:00,Chiangmai,31.5,180,1
619,2020-09-16 10:00:00,Chiangmai,30.5,225,2
620,2020-09-16 13:00:00,Chiangmai,25.0,325,2
621,2020-09-16 16:00:00,Chiangmai,23.8,200,1
622,2020-09-16 19:00:00,Chiangmai,22.8,15,2
623,2020-09-16 22:00:00,Chiangmai,22.2,315,3
624,2020-09-17 01:00:00,Chiangmai,23.4,310,1
625,2020-09-17 04:00:00,Chiangmai,29.7,210,1
626,2020-09-17 07:00:00,Chiangmai,33.3,315,1
627,2020-09-17 10:00:00,Chiangmai,32.3,265,2
628,2020-09-17 13:00:00,Chiangmai,26.3,285,1
629,2020-09-17 16:00:00,Chiangmai,24.7,255,2
630,2020-09-17 19:00:00,Chiangmai,23.7,310,2
631,2020-09-17 22:00:00,Chiangmai,22.5,330,2
632,2020-09-18 01:00:00,Chiangmai,23.0,350,6
633,2020-09-18 04:00:00,Chiangmai,28.3,5,4
634,2020-09-18 07:00:00,Chiangmai,29.1,360,6
635,2020-09-18 10:00:00,Chiangmai,29.7,315,5
636,2020-09-18 13:00:00,Chiangmai,25.5,355,3
637,2020-09-18 16:00:00,Chiangmai,23.7,335,3
638,2020-09-18 19:00:00,Chiangmai,22.9,315,4
639,2020-09-18 22:00:00,Chiangmai,22.8,350,8
640,2020-09-19 01:00:00,Chiangmai,22.7,355,5
641,2020-09-19 04:00:00,Chiangmai,23.6,335,6
642,2020-09-19 07:00:00,Chiangmai,26.3,35,9
643,2020-09-19 10:00:00,Chiangmai,26.4,80,6
644,2020-09-19 13:00:00,Chiangmai,22.9,55,3
645,2020-09-19 16:00:00,Chiangmai,22.7,35,2
646,2020-09-19 19:00:00,Chiangmai,22.6,335,2
647,2020-09-19 22:00:00,Chiangmai,22.2,40,3
648,2020-09-20 01:00:00,Chiangmai,22.6,30,3
649,2020-09-20 04:00:00,Chiangmai,22.9,50,2
650,2020-09-20 07:00:00,Chiangmai,23.5,95,3
651,2020-09-20 10:00:00,Chiangmai,23.4,205,1
652,2020-09-20 13:00:00,Chiangmai,22.8,170,7
653,2020-09-20 16:00:00,Chiangmai,22.7,155,3
654,2020-09-20 19:00:00,Chiangmai,22.6,170,3
655,2020-09-20 22:00:00,Chiangmai,22.0,170,3
656,2020-09-21 01:00:00,Chiangmai,22.5,195,3
657,2020-09-21 04:00:00,Chiangmai,23.8,155,3
658,2020-09-21 07:00:00,Chiangmai,26.8,185,4
659,2020-09-21 10:00:00,Chiangmai,28.1,175,6
660,2020-09-21 13:00:00,Chiangmai,23.6,210,4
661,2020-09-21 16:00:00,Chiangmai,23.1,150,2
662,2020-09-21 19:00:00,Chiangmai,22.7,195,3
663,2020-09-21 22:00:00,Chiangmai,22.6,305,1
664,2020-09-22 01:00:00,Chiangmai,22.8,205,2
665,2020-09-22 04:00:00,Chiangmai,23.9,285,3
666,2020-09-22 07:00:00,Chiangmai,28.0,260,6
667,2020-09-22 10:00:00,Chiangmai,29.8,275,2
668,2020-09-22 13:00:00,Chiangmai,24.8,280,1
669,2020-09-22 16:00:00,Chiangmai,23.9,280,1
670,2020-09-22 19:00:00,Chiangmai,22.7,300,2
671,2020-09-22 22:00:00,Chiangmai,22.1,280,2
672,2020-09-23 01:00:00,Chiangmai,23.2,245,3
673,2020-09-23 04:00:00,Chiangmai,26.6,125,2
674,2020-09-23 07:00:00,Chiangmai,26.0,240,0
675,2020-09-23 10:00:00,Chiangmai,25.2,10,5
676,2020-09-23 13:00:00,Chiangmai,23.8,60,2
677,2020-09-23 16:00:00,Chiangmai,23.2,0,1
678,2020-09-23 19:00:00,Chiangmai,22.7,305,1
679,2020-09-23 22:00:00,Chiangmai,22.2,210,1
680,2020-09-24 01:00:00,Chiangmai,22.8,290,3
681,2020-09-24 04:00:00,Chiangmai,24.7,85,2
682,2020-09-24 07:00:00,Chiangmai,28.3,10,3
683,2020-09-24 10:00:00,Chiangmai,27.6,300,1
684,2020-09-24 13:00:00,Chiangmai,23.8,185,1
685,2020-09-24 16:00:00,Chiangmai,22.8,185,2
686,2020-09-24 19:00:00,Chiangmai,22.1,270,0
687,2020-09-24 22:00:00,Chiangmai,21.5,335,1
688,2020-09-25 01:00:00,Chiangmai,22.4,250,2
689,2020-09-25 04:00:00,Chiangmai,26.9,175,2
690,2020-09-25 07:00:00,Chiangmai,30.5,190,6
691,2020-09-25 10:00:00,Chiangmai,28.6,225,4
692,2020-09-25 13:00:00,Chiangmai,23.8,200,4
693,2020-09-25 16:00:00,Chiangmai,22.4,215,2
694,2020-09-25 19:00:00,Chiangmai,21.8,225,2
695,2020-09-25 22:00:00,Chiangmai,21.4,220,1
696,2020-09-26 01:00:00,Chiangmai,22.3,325,1
697,2020-09-26 04:00:00,Chiangmai,27.9,240,1
698,2020-09-26 07:00:00,Chiangmai,30.7,160,6
699,2020-09-26 10:00:00,Chiangmai,29.2,230,6
700,2020-09-26 13:00:00,Chiangmai,24.0,215,3
701,2020-09-26 16:00:00,Chiangmai,22.6,250,2
702,2020-09-26 19:00:00,Chiangmai,21.9,255,3
703,2020-09-26 22:00:00,Chiangmai,21.3,300,1
704,2020-09-27 01:00:00,Chiangmai,22.2,270,1
705,2020-09-27 04:00:00,Chiangmai,28.2,310,2
706,2020-09-27 07:00:00,Chiangmai,31.5,150,3
707,2020-09-27 10:00:00,Chiangmai,30.4,215,3
708,2020-09-27 13:00:00,Chiangmai,24.7,10,1
709,2020-09-27 16:00:00,Chiangmai,23.1,270,1
710,2020-09-27 19:00:00,Chiangmai,22.3,295,2
711,2020-09-27 22:00:00,Chiangmai,21.6,325,2
712,2020-09-28 01:00:00,Chiangmai,22.8,305,1
713,2020-09-28 04:00:00,Chiangmai,27.4,355,2
714,2020-09-28 07:00:00,Chiangmai,31.0,115,2
715,2020-09-28 10:00:00,Chiangmai,30.3,105,4
716,2020-09-28 13:00:00,Chiangmai,24.8,165,3
717,2020-09-28 16:00:00,Chiangmai,23.5,170,1
718,2020-09-28 19:00:00,Chiangmai,22.7,130,1
719,2020-09-28 22:00:00,Chiangmai,21.8,355,1
720,2020-09-29 01:00:00,Chiangmai,23.0,20,3
721,2020-09-29 04:00:00,Chiangmai,28.3,20,4
722,2020-09-29 07:00:00,Chiangmai,31.5,190,3
723,2020-09-29 10:00:00,Chiangmai,31.2,185,2
724,2020-09-29 13:00:00,Chiangmai,24.5,125,3
725,2020-09-29 16:00:00,Chiangmai,23.0,150,2
726,2020-09-29 19:00:00,Chiangmai,22.1,270,1
727,2020-09-29 22:00:00,Chiangmai,21.2,330,1
728,2020-09-30 01:00:00,Chiangmai,22.1,200,2
729,2020-09-30 04:00:00,Chiangmai,28.5,125,1
730,2020-09-30 07:00:00,Chiangmai,31.1,170,3
731,2020-09-30 10:00:00,Chiangmai,30.4,180,4
732,2020-09-30 13:00:00,Chiangmai,24.4,150,3
733,2020-09-30 16:00:00,Chiangmai,22.9,190,1
734,2020-09-30 19:00:00,Chiangmai,22.1,255,4
735,2020-09-30 22:00:00,Chiangmai,21.5,195,1
736,2020-10-01 01:00:00,Chiangmai,22.3,300,2
737,2020-10-01 04:00:00,Chiangmai,28.6,195,0
738,2020-10-01 07:00:00,Chiangmai,31.4,145,3
739,2020-10-01 10:00:00,Chiangmai,31.0,170,2
740,2020-10-01 13:00:00,Chiangmai,25.3,155,2
741,2020-10-01 16:00:00,Chiangmai,23.5,175,1
742,2020-10-01 19:00:00,Chiangmai,22.5,190,0
743,2020-10-01 22:00:00,Chiangmai,21.9,330,1
744,2020-10-02 01:00:00,Chiangmai,23.0,345,2
745,2020-10-02 04:00:00,Chiangmai,28.2,290,1
746,2020-10-02 07:00:00,Chiangmai,30.7,120,4
747,2020-10-02 10:00:00,Chiangmai,29.7,135,5
748,2020-10-02 13:00:00,Chiangmai,24.2,165,2
749,2020-10-02 16:00:00,Chiangmai,23.0,235,0
750,2020-10-02 19:00:00,Chiangmai,22.3,295,1
751,2020-10-02 22:00:00,Chiangmai,21.7,325,2
752,2020-10-03 01:00:00,Chiangmai,22.8,335,3
753,2020-10-03 04:00:00,Chiangmai,27.3,305,1
754,2020-10-03 07:00:00,Chiangmai,30.5,195,2
755,2020-10-03 10:00:00,Chiangmai,29.7,135,2
756,2020-10-03 13:00:00,Chiangmai,24.8,165,3
757,2020-10-03 16:00:00,Chiangmai,23.2,200,1
758,2020-10-03 19:00:00,Chiangmai,22.5,205,2
759,2020-10-03 22:00:00,Chiangmai,22.0,55,1
760,2020-10-04 01:00:00,Chiangmai,23.1,0,3
761,2020-10-04 04:00:00,Chiangmai,29.1,155,0
762,2020-10-04 07:00:00,Chiangmai,30.7,170,4
763,2020-10-04 10:00:00,Chiangmai,30.1,145,4
764,2020-10-04 13:00:00,Chiangmai,24.4,165,1
765,2020-10-04 16:00:00,Chiangmai,23.0,215,1
766,2020-10-04 19:00:00,Chiangmai,22.2,215,2
767,2020-10-04 22:00:00,Chiangmai,21.8,345,1
768,2020-10-05 01:00:00,Chiangmai,22.4,275,2
769,2020-10-05 04:00:00,Chiangmai,27.5,305,0
770,2020-10-05 07:00:00,Chiangmai,29.0,130,3
771,2020-10-05 10:00:00,Chiangmai,29.2,185,3
772,2020-10-05 13:00:00,Chiangmai,24.0,220,2
773,2020-10-05 16:00:00,Chiangmai,22.9,340,1
774,2020-10-05 19:00:00,Chiangmai,22.0,350,1
775,2020-10-05 22:00:00,Chiangmai,21.3,345,2
776,2020-10-06 01:00:00,Chiangmai,22.5,295,1
777,2020-10-06 04:00:00,Chiangmai,26.9,45,1
778,2020-10-06 07:00:00,Chiangmai,29.5,125,3
779,2020-10-06 10:00:00,Chiangmai,29.8,90,3
780,2020-10-06 13:00:00,Chiangmai,24.6,185,1
781,2020-10-06 16:00:00,Chiangmai,22.6,285,1
782,2020-10-06 19:00:00,Chiangmai,21.5,345,2
783,2020-10-06 22:00:00,Chiangmai,20.9,335,3
784,2020-10-07 01:00:00,Chiangmai,21.6,350,4
785,2020-10-07 04:00:00,Chiangmai,28.0,5,3
786,2020-10-07 07:00:00,Chiangmai,31.3,120,2
787,2020-10-07 10:00:00,Chiangmai,30.1,120,3
788,2020-10-07 13:00:00,Chiangmai,24.2,295,1
789,2020-10-07 16:00:00,Chiangmai,22.7,340,2
790,2020-10-07 19:00:00,Chiangmai,21.7,345,5
791,2020-10-07 22:00:00,Chiangmai,21.1,340,4
792,2020-10-08 01:00:00,Chiangmai,21.7,355,5
793,2020-10-08 04:00:00,Chiangmai,27.9,360,6
794,2020-10-08 07:00:00,Chiangmai,26.4,60,3
795,2020-10-08 10:00:00,Chiangmai,26.6,180,0
796,2020-10-08 13:00:00,Chiangmai,23.1,0,2
797,2020-10-08 16:00:00,Chiangmai,22.2,315,2
798,2020-10-08 19:00:00,Chiangmai,22.1,335,6
799,2020-10-08 22:00:00,Chiangmai,22.0,345,4
800,2020-10-09 01:00:00,Chiangmai,21.9,0,8
801,2020-10-09 04:00:00,Chiangmai,24.4,0,5
802,2020-10-09 07:00:00,Chiangmai,25.1,330,5
803,2020-10-09 10:00:00,Chiangmai,24.1,5,1
804,2020-10-09 13:00:00,Chiangmai,22.7,340,3
805,2020-10-09 16:00:00,Chiangmai,22.1,325,2
806,2020-10-09 19:00:00,Chiangmai,20.4,340,2
807,2020-10-09 22:00:00,Chiangmai,20.1,355,2
808,2020-10-10 01:00:00,Chiangmai,20.7,360,7
809,2020-10-10 04:00:00,Chiangmai,25.2,20,3
810,2020-10-10 07:00:00,Chiangmai,24.3,170,2
811,2020-10-10 10:00:00,Chiangmai,23.5,165,1
812,2020-10-10 13:00:00,Chiangmai,21.8,10,2
813,2020-10-10 16:00:00,Chiangmai,20.7,330,1
814,2020-10-10 19:00:00,Chiangmai,20.4,10,2
815,2020-10-10 22:00:00,Chiangmai,19.9,340,1
816,2020-10-11 01:00:00,Chiangmai,21.1,0,5
817,2020-10-11 04:00:00,Chiangmai,27.6,355,3
818,2020-10-11 07:00:00,Chiangmai,29.9,60,1
819,2020-10-11 10:00:00,Chiangmai,28.6,140,5
820,2020-10-11 13:00:00,Chiangmai,23.2,160,2
821,2020-10-11 16:00:00,Chiangmai,21.7,255,1
822,2020-10-11 19:00:00,Chiangmai,20.8,335,0
823,2020-10-11 22:00:00,Chiangmai,20.5,335,3
824,2020-10-12 01:00:00,Chiangmai,21.5,335,3
825,2020-10-12 04:00:00,Chiangmai,28.5,20,2
826,2020-10-12 07:00:00,Chiangmai,31.8,345,2
827,2020-10-12 10:00:00,Chiangmai,30.8,65,6
828,2020-10-12 13:00:00,Chiangmai,23.0,20,2
829,2020-10-12 16:00:00,Chiangmai,21.3,320,1
830,2020-10-12 19:00:00,Chiangmai,20.4,335,2
831,2020-10-12 22:00:00,Chiangmai,19.7,350,3
832,2020-10-13 01:00:00,Chiangmai,20.3,345,7
833,2020-10-13 04:00:00,Chiangmai,22.5,90,1
834,2020-10-13 07:00:00,Chiangmai,22.4,350,1
835,2020-10-13 10:00:00,Chiangmai,22.3,340,0
836,2020-10-13 13:00:00,Chiangmai,22.0,130,2
837,2020-10-13 16:00:00,Chiangmai,21.1,305,0
838,2020-10-13 19:00:00,Chiangmai,20.3,15,2
839,2020-10-13 22:00:00,Chiangmai,19.5,355,1
840,2020-10-14 01:00:00,Chiangmai,20.8,335,3
841,2020-10-14 04:00:00,Chiangmai,27.0,335,3
842,2020-10-14 07:00:00,Chiangmai,31.4,360,3
843,2020-10-14 10:00:00,Chiangmai,30.8,225,1
844,2020-10-14 13:00:00,Chiangmai,24.3,270,1
845,2020-10-14 16:00:00,Chiangmai,22.7,305,1
846,2020-10-14 19:00:00,Chiangmai,21.5,315,2
847,2020-10-14 22:00:00,Chiangmai,21.9,330,3
848,2020-10-15 01:00:00,Chiangmai,22.4,355,4
849,2020-10-15 04:00:00,Chiangmai,26.4,25,4
850,2020-10-15 07:00:00,Chiangmai,30.6,30,4
851,2020-10-15 10:00:00,Chiangmai,29.9,50,5
852,2020-10-15 13:00:00,Chiangmai,24.1,40,4
853,2020-10-15 16:00:00,Chiangmai,22.4,355,3
854,2020-10-15 19:00:00,Chiangmai,22.2,340,3
855,2020-10-15 22:00:00,Chiangmai,22.3,345,3
856,2020-10-16 01:00:00,Chiangmai,22.9,345,3
857,2020-10-16 04:00:00,Chiangmai,27.9,25,4
858,2020-10-16 07:00:00,Chiangmai,28.3,35,4
859,2020-10-16 10:00:00,Chiangmai,27.6,330,4
860,2020-10-16 13:00:00,Chiangmai,23.4,50,3
861,2020-10-16 16:00:00,Chiangmai,22.2,320,3
862,2020-10-16 19:00:00,Chiangmai,21.7,10,3
863,2020-10-16 22:00:00,Chiangmai,21.2,355,4
864,2020-10-17 01:00:00,Chiangmai,21.5,5,7
865,2020-10-17 04:00:00,Chiangmai,23.2,5,6
866,2020-10-17 07:00:00,Chiangmai,26.6,335,8
867,2020-10-17 10:00:00,Chiangmai,26.2,55,5
868,2020-10-17 13:00:00,Chiangmai,22.7,335,3
869,2020-10-17 16:00:00,Chiangmai,21.6,330,3
870,2020-10-17 19:00:00,Chiangmai,21.5,25,1
871,2020-10-17 22:00:00,Chiangmai,20.8,315,3
872,2020-10-18 01:00:00,Chiangmai,20.9,360,4
873,2020-10-18 04:00:00,Chiangmai,26.1,15,7
874,2020-10-18 07:00:00,Chiangmai,27.8,20,2
875,2020-10-18 10:00:00,Chiangmai,26.1,105,8
876,2020-10-18 13:00:00,Chiangmai,21.7,180,3
877,2020-10-18 16:00:00,Chiangmai,21.6,150,1
878,2020-10-18 19:00:00,Chiangmai,21.0,285,1
879,2020-10-18 22:00:00,Chiangmai,20.2,10,2
880,2020-10-19 01:00:00,Chiangmai,20.2,355,5
881,2020-10-19 04:00:00,Chiangmai,20.5,340,4
882,2020-10-19 07:00:00,Chiangmai,20.6,5,4
883,2020-10-19 10:00:00,Chiangmai,20.3,5,4
884,2020-10-19 13:00:00,Chiangmai,20.1,360,3
885,2020-10-19 16:00:00,Chiangmai,20.0,10,3
886,2020-10-19 19:00:00,Chiangmai,19.6,25,3
887,2020-10-19 22:00:00,Chiangmai,19.3,5,4
888,2020-10-20 01:00:00,Chiangmai,19.4,40,5
889,2020-10-20 04:00:00,Chiangmai,20.3,5,3
890,2020-10-20 07:00:00,Chiangmai,20.6,10,4
891,2020-10-20 10:00:00,Chiangmai,20.7,345,4
892,2020-10-20 13:00:00,Chiangmai,20.1,25,3
893,2020-10-20 16:00:00,Chiangmai,19.7,0,3
894,2020-10-20 19:00:00,Chiangmai,19.7,360,2
895,2020-10-20 22:00:00,Chiangmai,19.3,360,2
896,2020-10-21 01:00:00,Chiangmai,19.9,355,3
897,2020-10-21 04:00:00,Chiangmai,23.0,90,2
898,2020-10-21 07:00:00,Chiangmai,25.5,210,1
899,2020-10-21 10:00:00,Chiangmai,25.1,95,4
900,2020-10-21 13:00:00,Chiangmai,21.2,40,2
901,2020-10-21 16:00:00,Chiangmai,20.6,350,1
902,2020-10-21 19:00:00,Chiangmai,20.3,350,1
903,2020-10-21 22:00:00,Chiangmai,20.4,330,2
904,2020-10-22 01:00:00,Chiangmai,21.0,5,2
905,2020-10-22 04:00:00,Chiangmai,26.5,30,1
906,2020-10-22 07:00:00,Chiangmai,27.1,105,5
907,2020-10-22 10:00:00,Chiangmai,25.1,300,3
908,2020-10-22 13:00:00,Chiangmai,22.0,320,1
909,2020-10-22 16:00:00,Chiangmai,20.9,320,3
910,2020-10-22 19:00:00,Chiangmai,20.3,325,2
911,2020-10-22 22:00:00,Chiangmai,20.2,10,1
912,2020-10-23 01:00:00,Chiangmai,20.5,5,3
913,2020-10-23 04:00:00,Chiangmai,23.4,345,1
914,2020-10-23 07:00:00,Chiangmai,28.9,160,2
915,2020-10-23 10:00:00,Chiangmai,27.9,115,2
916,2020-10-23 13:00:00,Chiangmai,22.4,175,1
917,2020-10-23 16:00:00,Chiangmai,21.2,105,0
918,2020-10-23 19:00:00,Chiangmai,20.5,355,1
919,2020-10-23 22:00:00,Chiangmai,19.8,5,0
920,2020-10-24 01:00:00,Chiangmai,20.8,40,2
921,2020-10-24 04:00:00,Chiangmai,26.4,345,1
922,2020-10-24 07:00:00,Chiangmai,29.3,165,1
923,2020-10-24 10:00:00,Chiangmai,28.7,155,2
924,2020-10-24 13:00:00,Chiangmai,23.1,130,2
925,2020-10-24 16:00:00,Chiangmai,21.5,295,1
926,2020-10-24 19:00:00,Chiangmai,20.6,325,2
